chr	start	strand	ConMethReadCount	ConUMethReadCount	DisReadCount	NAReadCount
chr1	982909	+	0	0	0	39
chr1	982918	+	0	0	0	39
chr1	983611	+	2	0	3	17
chr1	984120	+	0	0	0	21
chr1	984142	+	0	0	0	21
chr1	984265	+	5	0	0	22
chr1	984272	+	0	0	0	22
chr1	984279	+	0	0	0	22
chr1	984342	+	0	0	0	12
chr1	984346	+	0	0	0	12
chr1	984387	+	0	0	0	31
chr1	984412	+	0	0	0	31
chr1	984580	+	0	0	0	24
chr1	984584	+	0	0	0	24
chr1	985212	+	27	0	15	1
chr1	985225	+	27	0	15	1
chr1	985236	+	27	0	15	1
chr1	985239	+	27	0	15	0
chr1	986216	+	7	7	9	0
chr1	986233	+	7	7	9	0
chr1	986235	+	7	7	9	0
chr1	986247	+	7	7	9	0
chr1	986864	+	48	0	23	0
chr1	986871	+	48	0	23	0
chr1	986878	+	48	0	23	0
chr1	986889	+	48	0	23	0
chr1	986894	+	47	0	23	0
chr1	986920	+	0	0	0	61
chr1	986994	+	0	0	0	17
chr1	987011	+	0	0	0	17
chr1	987018	+	0	0	0	14
chr1	989579	+	21	0	4	0
chr1	989586	+	21	0	4	0
chr1	989606	+	21	0	4	0
chr1	989609	+	21	0	4	0
chr1	990096	+	0	0	0	30
chr1	990103	+	0	0	0	29
chr1	990213	+	0	0	0	36
chr1	990223	+	0	0	0	36
chr1	990656	+	28	0	3	3
chr1	990674	+	29	0	3	3
chr1	990679	+	29	0	3	1
chr1	990686	+	29	0	3	0
chr1	991919	+	0	0	0	33
chr1	991922	+	0	0	0	32
chr1	991944	+	0	0	0	33
chr1	991973	+	9	0	15	0
chr1	991976	+	9	0	15	0
chr1	991992	+	9	0	15	0
chr1	991998	+	9	0	15	0
chr1	994504	+	0	49	2	1
chr1	994526	+	0	49	2	1
chr1	994528	+	0	49	2	1
chr1	994530	+	0	49	2	0
chr1	994534	+	0	40	0	0
chr1	994599	+	0	0	0	65
chr1	994608	+	0	0	0	65
chr1	994631	+	0	0	0	63
chr1	994825	+	0	0	0	94
chr1	994856	+	0	0	0	86
chr1	995033	+	0	44	2	0
chr1	995038	+	0	44	2	0
chr1	995046	+	0	43	2	0
chr1	995051	+	0	43	2	0
chr1	995059	+	0	44	2	0
chr1	995065	+	0	34	2	0
chr1	995096	+	0	42	5	0
chr1	995105	+	0	42	5	0
chr1	995109	+	0	42	5	0
chr1	995118	+	0	42	5	0
chr1	995125	+	0	36	4	0
chr1	995129	+	0	33	4	0
chr1	995170	+	0	52	3	0
chr1	995173	+	0	52	3	0
chr1	995177	+	0	52	3	0
chr1	995180	+	0	52	3	0
chr1	995249	+	0	19	2	0
chr1	995260	+	0	19	2	0
chr1	995262	+	0	19	2	0
chr1	995279	+	0	19	2	0
chr1	995967	+	0	0	0	34
chr1	995996	+	0	0	0	34
chr1	996098	+	0	0	0	37
chr1	996124	+	0	0	0	37
chr1	996183	+	3	4	7	0
chr1	996194	+	3	4	7	0
chr1	996197	+	3	4	7	0
chr1	996201	+	3	4	7	0
chr1	997179	+	0	0	0	31
chr1	997719	+	0	0	0	28
chr1	997828	+	0	0	0	36
chr1	997858	+	0	0	0	35
chr1	998557	+	0	0	0	44
chr1	998569	+	0	0	0	44
chr1	998576	+	0	0	0	44
chr1	999394	+	0	0	0	40
chr1	999410	+	0	0	0	40
chr1	1000171	+	0	0	0	13
chr1	1000191	+	0	0	0	13
chr1	1000199	+	0	0	0	12
chr1	1001410	+	0	0	0	46
chr1	1001918	+	0	0	0	29
chr1	1002619	+	0	0	0	17
chr1	1002733	+	3	2	19	0
chr1	1002738	+	3	2	19	0
chr1	1002740	+	3	2	19	0
chr1	1002745	+	3	2	19	0
chr1	1002747	+	3	1	19	0
chr1	1002752	+	3	2	19	0
chr1	1002754	+	3	2	19	0
chr1	1002766	+	2	2	19	0
chr1	1003284	+	4	9	3	2
chr1	1003299	+	4	9	3	1
chr1	1003303	+	4	9	3	1
chr1	1003315	+	4	9	3	0
chr1	1003317	+	4	9	3	0
chr1	1003888	+	0	0	0	37
chr1	1004442	+	0	0	0	54
chr1	1004446	+	0	0	0	54
chr1	1004464	+	0	0	0	54
chr1	1004497	+	0	0	0	52
chr1	1004507	+	0	0	0	52
chr1	1004526	+	0	0	0	52
chr1	1004708	+	0	44	3	0
chr1	1004713	+	0	43	3	0
chr1	1004723	+	0	44	3	0
chr1	1004729	+	0	44	3	0
chr1	1004731	+	0	43	3	0
chr1	1004790	+	0	14	2	0
chr1	1004793	+	0	14	2	0
chr1	1004809	+	0	14	2	0
chr1	1004811	+	0	14	2	0
chr1	1004816	+	0	14	2	0
chr1	1004924	+	0	0	0	14
chr1	1004949	+	0	0	0	14
chr1	1004953	+	0	0	0	14
chr1	1005100	+	0	0	0	47
chr1	1005190	+	1	3	16	0
chr1	1005199	+	1	3	16	0
chr1	1005209	+	1	3	16	0
chr1	1005211	+	1	3	16	0
chr1	1005215	+	1	3	16	0
chr1	1005262	+	0	0	0	15
chr1	1005270	+	0	0	0	15
chr1	1005286	+	0	0	0	15
chr1	1006941	+	0	0	0	30
chr1	1007305	+	0	0	0	22
chr1	1007423	+	3	5	26	0
chr1	1007427	+	3	5	26	0
chr1	1007431	+	3	5	26	0
chr1	1007433	+	3	5	26	0
chr1	1007437	+	3	5	26	0
chr1	1007442	+	3	5	26	0
chr1	1007481	+	0	0	0	15
chr1	1007487	+	0	0	0	15
chr1	1007489	+	0	0	0	15
chr1	1007576	+	16	3	6	0
chr1	1007591	+	16	3	6	0
chr1	1007605	+	16	3	6	0
chr1	1007607	+	16	3	6	0
chr1	1007616	+	13	6	14	0
chr1	1007619	+	13	6	14	0
chr1	1007623	+	13	6	14	0
chr1	1007628	+	13	6	14	0
chr1	1007632	+	13	6	14	0
chr1	1007897	+	0	0	0	20
chr1	1007900	+	0	0	0	20
chr1	1007917	+	0	0	0	20
chr1	1007987	+	0	0	0	16
chr1	1007991	+	0	0	0	16
chr1	1008091	+	0	0	0	15
chr1	1008119	+	0	0	0	15
chr1	1008194	+	0	0	0	45
chr1	1008207	+	0	0	0	45
chr1	1008628	+	0	0	0	16
chr1	1008642	+	0	0	0	16
chr1	1009303	+	0	0	0	24
chr1	1009316	+	0	0	0	24
chr1	1009334	+	0	0	0	24
chr1	1009404	+	3	0	6	1
chr1	1009414	+	3	0	6	1
chr1	1009424	+	3	0	6	1
chr1	1009439	+	0	0	0	25
chr1	1009445	+	0	0	0	25
chr1	1010676	+	0	0	0	20
chr1	1012471	+	0	3	56	0
chr1	1012487	+	0	3	56	0
chr1	1012496	+	0	3	56	0
chr1	1012500	+	0	3	56	0
chr1	1015392	+	0	0	0	15
chr1	1015397	+	0	0	0	15
chr1	1015431	+	0	20	1	0
chr1	1015437	+	0	20	1	0
chr1	1015447	+	0	20	1	0
chr1	1015452	+	0	20	1	0
chr1	1015457	+	0	20	1	0
chr1	1017266	+	0	0	0	55
chr1	1017297	+	0	0	0	55
chr1	1017406	+	30	0	8	0
chr1	1017415	+	30	0	8	0
chr1	1017419	+	30	0	8	0
chr1	1017426	+	30	0	8	0
chr1	1017432	+	28	0	8	0
chr1	1017435	+	28	0	8	0
chr1	1017438	+	23	0	7	0
chr1	1017678	+	0	0	0	19
chr1	1017694	+	0	0	0	19
chr1	1017709	+	0	0	0	19
chr1	1018003	+	0	0	0	62
chr1	1018020	+	0	0	0	62
chr1	1018105	+	33	0	8	0
chr1	1018118	+	33	0	8	0
chr1	1018122	+	33	0	8	0
chr1	1018125	+	33	0	8	0
chr1	1018135	+	31	0	8	0
chr1	1018229	+	26	0	3	0
chr1	1018240	+	26	0	3	0
chr1	1018249	+	26	0	3	0
chr1	1018254	+	26	0	3	0
chr1	1018262	+	25	0	3	0
chr1	1018479	+	0	0	0	29
chr1	1018789	+	0	0	0	29
chr1	1018808	+	0	0	0	29
chr1	1018950	+	0	0	0	58
chr1	1018958	+	0	0	0	58
chr1	1018965	+	0	0	0	58
chr1	1019295	+	0	0	0	11
chr1	1019313	+	0	0	0	11
chr1	1019882	+	0	0	0	44
chr1	1019902	+	0	0	0	44
chr1	1019957	+	0	0	0	38
chr1	1019970	+	0	0	0	38
chr1	1020025	+	0	0	0	38
chr1	1020058	+	0	0	0	32
chr1	1020997	+	0	0	0	55
chr1	1021144	+	0	0	0	21
chr1	1021248	+	0	0	0	33
chr1	1021339	+	0	0	0	30
chr1	1021355	+	0	0	0	30
chr1	1021455	+	0	0	0	40
chr1	1021480	+	0	0	0	40
chr1	1021515	+	0	0	0	22
chr1	1021528	+	0	0	0	21
chr1	1021620	+	0	0	0	19
chr1	1021644	+	0	0	0	19
chr1	1021679	+	0	0	0	25
chr1	1021688	+	0	0	0	25
chr1	1021702	+	0	0	0	25
chr1	1022486	+	0	0	0	22
chr1	1022760	+	0	0	0	31
chr1	1023247	+	13	3	3	1
chr1	1023253	+	13	3	3	1
chr1	1023264	+	13	3	3	1
chr1	1023278	+	13	3	3	0
chr1	1023281	+	13	3	3	0
chr1	1023331	+	0	0	0	16
chr1	1023346	+	0	0	0	16
chr1	1023891	+	0	0	0	26
chr1	1023902	+	0	0	0	26
chr1	1024207	+	0	0	0	21
chr1	1024212	+	0	0	0	21
chr1	1024328	+	0	0	0	30
chr1	1024350	+	0	0	0	30
chr1	1024354	+	0	0	0	30
chr1	1027729	+	0	0	0	49
chr1	1027753	+	0	0	0	49
chr1	1028854	+	0	0	0	39
chr1	1028878	+	0	0	0	39
chr1	1028883	+	0	0	0	38
chr1	1042188	+	0	0	0	28
chr1	1042203	+	0	0	0	28
chr1	1046045	+	0	0	0	37
chr1	1046051	+	0	0	0	37
chr1	1046077	+	0	0	0	35
chr1	1047406	+	35	0	6	0
chr1	1047412	+	35	0	6	0
chr1	1047416	+	35	0	6	0
chr1	1047423	+	35	0	6	0
chr1	1050551	+	0	11	2	0
chr1	1050563	+	0	11	2	0
chr1	1050565	+	0	11	2	0
chr1	1050579	+	0	11	2	0
chr1	1050581	+	0	10	2	0
chr1	1051135	+	0	0	0	51
chr1	1051159	+	0	0	0	51
chr1	1051193	+	0	14	0	1
chr1	1051197	+	0	14	0	1
chr1	1051216	+	0	14	0	1
chr1	1051218	+	0	14	0	0
chr1	1051321	+	0	50	2	0
chr1	1051332	+	0	50	2	0
chr1	1051335	+	0	50	2	0
chr1	1051353	+	0	50	2	0
chr1	1051372	+	0	20	1	0
chr1	1051376	+	0	20	1	0
chr1	1051384	+	0	20	1	0
chr1	1051394	+	0	19	1	0
chr1	1051404	+	0	20	1	0
chr1	1051452	+	0	4	0	9
chr1	1051465	+	0	4	0	10
chr1	1051474	+	0	4	0	10
chr1	1051575	+	0	27	3	0
chr1	1051578	+	0	27	3	0
chr1	1051583	+	0	27	3	0
chr1	1051585	+	0	27	3	0
chr1	1051587	+	0	27	3	0
chr1	1051594	+	0	27	3	0
chr1	1051600	+	0	27	3	0
chr1	1051640	+	0	35	1	0
chr1	1051645	+	0	35	1	0
chr1	1051650	+	0	35	1	0
chr1	1051652	+	0	35	1	0
chr1	1051657	+	0	35	1	0
chr1	1052044	+	0	38	2	0
chr1	1052050	+	0	38	2	0
chr1	1052055	+	0	37	2	0
chr1	1052057	+	0	37	2	0
chr1	1052060	+	0	38	2	0
chr1	1052116	+	0	61	1	0
chr1	1052124	+	0	61	1	0
chr1	1052131	+	0	61	1	0
chr1	1052135	+	0	61	1	0
chr1	1052150	+	0	43	1	0
chr1	1052600	+	0	0	0	40
chr1	1052616	+	0	0	0	40
chr1	1052627	+	0	0	0	40
chr1	1053699	+	0	0	0	33
chr1	1057378	+	0	0	0	11
chr1	1057381	+	0	0	0	10
chr1	1057683	+	0	0	0	44
chr1	1057705	+	0	0	0	44
chr1	1057711	+	0	0	0	45
chr1	1057757	+	0	0	0	45
chr1	1057836	+	0	0	0	45
chr1	1057870	+	0	0	0	42
chr1	1058559	+	0	0	0	10
chr1	1058585	+	0	0	0	10
chr1	1059911	+	0	0	0	15
chr1	1060069	+	0	0	0	33
chr1	1060080	+	0	0	0	33
chr1	1060471	+	0	0	0	11
chr1	1060492	+	0	0	0	11
chr1	1060504	+	0	0	0	11
chr1	1061474	+	0	0	0	13
chr1	1061483	+	0	0	1	13
chr1	1061490	+	0	0	1	13
chr1	1061585	+	0	0	0	36
chr1	1061601	+	0	0	0	36
chr1	1061619	+	0	0	0	34
chr1	1063017	+	0	0	0	27
chr1	1063057	+	0	0	0	12
chr1	1063065	+	0	0	0	12
chr1	1063072	+	0	0	0	12
chr1	1064417	+	0	0	0	58
chr1	1064440	+	0	0	0	58
chr1	1064511	+	0	0	0	18
chr1	1064536	+	0	0	0	18
chr1	1066077	+	0	0	0	18
chr1	1066087	+	0	0	0	18
chr1	1066096	+	0	0	0	18
chr1	1067997	+	0	0	0	33
chr1	1068003	+	0	0	0	33
chr1	1068126	+	0	0	0	19
chr1	1068139	+	0	0	0	19
chr1	1068152	+	0	0	0	19
chr1	1068394	+	0	0	0	46
chr1	1068488	+	0	0	0	57
chr1	1068502	+	0	0	0	57
chr1	1068800	+	2	10	7	2
chr1	1068816	+	2	10	7	2
chr1	1068823	+	2	10	7	2
chr1	1068832	+	2	10	7	0
chr1	1068847	+	0	0	0	14
chr1	1071377	+	0	0	0	48
chr1	1071382	+	0	0	0	48
chr1	1072029	+	0	0	0	26
chr1	1072050	+	0	0	0	26
chr1	1072055	+	0	0	0	26
chr1	1072469	+	0	40	9	0
chr1	1072478	+	0	40	9	0
chr1	1072485	+	0	40	9	0
chr1	1072494	+	0	40	9	0
chr1	1072496	+	0	40	9	0
chr1	1072514	+	0	0	0	29
chr1	1072522	+	0	0	0	27
chr1	1072626	+	0	8	1	2
chr1	1072629	+	0	8	1	2
chr1	1072642	+	0	8	1	2
chr1	1072691	+	0	46	10	0
chr1	1072698	+	0	46	10	0
chr1	1072706	+	0	46	8	0
chr1	1072714	+	0	46	8	0
chr1	1072752	+	0	0	0	35
chr1	1072767	+	0	0	0	35
chr1	1072774	+	0	0	0	35
chr1	1073541	+	0	0	0	13
chr1	1073561	+	0	0	0	12
chr1	1075920	+	0	0	0	35
chr1	1076321	+	16	13	17	0
chr1	1076334	+	16	13	17	0
chr1	1076336	+	16	12	17	0
chr1	1076339	+	16	13	17	0
chr1	1076347	+	16	13	17	0
chr1	1077128	+	0	0	0	23
chr1	1077205	+	0	0	0	11
chr1	1078345	+	0	0	0	32
chr1	1078373	+	0	0	0	31
chr1	1079539	+	0	0	0	39
chr1	1079558	+	0	0	0	39
chr1	1079561	+	0	0	0	38
chr1	1080084	+	4	21	18	1
chr1	1080094	+	4	21	18	1
chr1	1080102	+	4	21	18	0
chr1	1080109	+	4	21	17	0
chr1	1080222	+	0	0	0	46
chr1	1080402	+	0	0	0	29
chr1	1080413	+	0	0	0	29
chr1	1080434	+	0	0	0	27
chr1	1080599	+	0	0	0	35
chr1	1080611	+	0	0	0	35
chr1	1081718	+	1	0	0	16
chr1	1081722	+	1	0	0	16
chr1	1083055	+	0	0	0	40
chr1	1083592	+	0	0	0	60
chr1	1083599	+	0	0	0	60
chr1	1083608	+	0	0	0	60
chr1	1084111	+	33	6	13	0
chr1	1084120	+	33	6	13	0
chr1	1084126	+	33	6	13	0
chr1	1084129	+	33	6	13	0
chr1	1085473	+	0	0	0	26
chr1	1085763	+	0	0	0	71
chr1	1085766	+	0	0	0	70
chr1	1085791	+	0	0	0	70
chr1	1086143	+	0	0	0	38
chr1	1086161	+	0	0	0	38
chr1	1086260	+	0	0	0	13
chr1	1086281	+	0	0	0	55
chr1	1086296	+	0	0	0	42
chr1	1086311	+	0	0	0	40
chr1	1086345	+	0	0	0	12
chr1	1086763	+	0	0	0	31
chr1	1086777	+	0	0	0	31
chr1	1086795	+	0	0	0	30
chr1	1086811	+	0	0	0	13
chr1	1086836	+	0	0	0	13
chr1	1091669	+	0	0	0	20
chr1	1091688	+	0	0	0	20
chr1	1091755	+	0	0	0	25
chr1	1093212	+	0	0	0	55
chr1	1093229	+	0	0	0	55
chr1	1093241	+	0	0	0	52
chr1	1093308	+	0	0	0	30
chr1	1093335	+	0	0	0	30
chr1	1093468	+	0	0	0	20
chr1	1093472	+	0	0	0	20
chr1	1093475	+	0	0	0	20
chr1	1093876	+	0	0	0	51
chr1	1094080	+	0	0	0	17
chr1	1094094	+	0	0	0	17
chr1	1096366	+	0	0	0	14
chr1	1096378	+	0	0	0	14
chr1	1097030	+	0	0	0	29
chr1	1097200	+	0	0	0	37
chr1	1097214	+	0	0	0	37
chr1	1097233	+	0	0	0	36
chr1	1097291	+	0	0	0	10
chr1	1097307	+	0	0	0	10
chr1	1097314	+	0	0	0	10
chr1	1098095	+	5	1	17	0
chr1	1098103	+	5	1	17	0
chr1	1098109	+	5	1	17	0
chr1	1098120	+	5	1	17	1
chr1	1098127	+	4	1	17	1
chr1	1098131	+	0	0	0	21
chr1	1098162	+	0	0	0	20
chr1	1098538	+	0	0	0	40
chr1	1098558	+	0	0	0	40
chr1	1098787	+	0	0	0	17
chr1	1098812	+	0	0	0	17
chr1	1099123	+	2	9	2	0
chr1	1099129	+	2	9	2	0
chr1	1099139	+	2	9	2	0
chr1	1099141	+	2	9	2	1
chr1	1099207	+	0	0	0	16
chr1	1099211	+	0	0	0	16
chr1	1099223	+	0	0	0	15
chr1	1099292	+	0	0	0	11
chr1	1099306	+	0	0	0	11
chr1	1099308	+	0	0	0	11
chr1	1099388	+	0	0	0	58
chr1	1099401	+	0	0	0	57
chr1	1099409	+	0	0	0	58
chr1	1099462	+	0	0	0	37
chr1	1099958	+	11	8	7	0
chr1	1099965	+	10	8	6	0
chr1	1099982	+	9	8	6	0
chr1	1099986	+	9	8	6	0
chr1	1099989	+	9	8	6	0
chr1	1100032	+	15	12	15	1
chr1	1100035	+	15	12	15	1
chr1	1100038	+	15	12	15	1
chr1	1100062	+	15	12	15	0
chr1	1100235	+	0	0	0	11
chr1	1100239	+	0	0	0	11
chr1	1100856	+	0	0	0	37
chr1	1100866	+	0	0	0	38
chr1	1100967	+	0	0	0	10
chr1	1100994	+	0	0	0	10
chr1	1100999	+	0	0	0	10
chr1	1101006	+	0	0	0	31
chr1	1101244	+	0	0	0	47
chr1	1101302	+	0	0	0	79
chr1	1101317	+	0	0	0	79
chr1	1102032	+	0	0	0	37
chr1	1102386	+	0	0	0	31
chr1	1102389	+	0	0	0	30
chr1	1102479	+	0	0	1	28
chr1	1102490	+	0	0	1	28
chr1	1102498	+	0	0	1	28
chr1	1102601	+	0	0	0	25
chr1	1102618	+	0	0	0	25
chr1	1102621	+	0	0	0	25
chr1	1102673	+	0	0	0	36
chr1	1102700	+	0	0	0	36
chr1	1102760	+	0	0	0	72
chr1	1102794	+	0	0	0	63
chr1	1102833	+	0	0	0	35
chr1	1102849	+	0	0	0	35
chr1	1102857	+	0	0	0	35
chr1	1102932	+	0	0	0	34
chr1	1102941	+	0	0	0	34
chr1	1102960	+	0	0	0	34
chr1	1102999	+	0	0	0	43
chr1	1103013	+	0	0	0	43
chr1	1103020	+	0	0	0	42
chr1	1103183	+	0	0	0	35
chr1	1103266	+	0	0	0	60
chr1	1103585	+	0	0	0	31
chr1	1103597	+	0	0	0	31
chr1	1104074	+	0	0	0	28
chr1	1104188	+	0	0	0	15
chr1	1104322	+	0	0	0	15
chr1	1104345	+	0	0	0	15
chr1	1104526	+	0	0	0	36
chr1	1104595	+	0	0	0	33
chr1	1104624	+	0	0	0	33
chr1	1104675	+	0	0	0	64
chr1	1104695	+	0	0	0	64
chr1	1104914	+	0	0	0	14
chr1	1106130	+	0	0	0	20
chr1	1106143	+	0	0	0	20
chr1	1106152	+	0	0	0	20
chr1	1106699	+	0	0	0	29
chr1	1106704	+	0	0	0	29
chr1	1106721	+	0	0	0	29
chr1	1106772	+	0	0	0	14
chr1	1106802	+	0	0	0	13
chr1	1107266	+	0	0	0	13
chr1	1108968	+	0	0	0	35
chr1	1109038	+	0	0	0	16
chr1	1109042	+	0	0	0	16
chr1	1109153	+	0	0	0	18
chr1	1109164	+	0	0	0	18
chr1	1109219	+	0	0	0	14
chr1	1109244	+	0	0	0	14
chr1	1109476	+	22	37	24	0
chr1	1109486	+	22	36	24	0
chr1	1109492	+	22	37	24	0
chr1	1109496	+	22	37	24	0
chr1	1109505	+	22	37	23	0
chr1	1111230	+	0	0	0	16
chr1	1111248	+	0	0	0	16
chr1	1111981	+	0	0	0	39
chr1	1114172	+	0	0	0	12
chr1	1114184	+	0	0	0	12
chr1	1114287	+	0	0	0	14
chr1	1114299	+	0	0	0	14
chr1	1114876	+	0	0	0	28
chr1	1114905	+	0	0	0	28
chr1	1114907	+	0	0	0	28
chr1	1114970	+	0	0	0	19
chr1	1115083	+	0	0	0	11
chr1	1115461	+	0	0	0	34
chr1	1115487	+	0	0	0	33
chr1	1115490	+	0	0	0	33
chr1	1115607	+	0	0	0	31
chr1	1115915	+	0	0	0	54
chr1	1115920	+	0	0	0	54
chr1	1115928	+	0	0	0	54
chr1	1118076	+	17	4	25	0
chr1	1118084	+	17	4	25	0
chr1	1118090	+	17	4	25	0
chr1	1118097	+	17	4	25	0
chr1	1118152	+	0	0	0	10
chr1	1118157	+	0	0	0	10
chr1	1118164	+	0	0	0	10
chr1	1118399	+	6	20	10	11
chr1	1118412	+	6	20	10	11
chr1	1118414	+	6	20	10	11
chr1	1118431	+	6	20	10	0
chr1	1118475	+	0	0	0	31
chr1	1118503	+	0	0	0	31
chr1	1118607	+	0	0	0	34
chr1	1119987	+	0	0	0	12
chr1	1120007	+	0	0	0	12
chr1	1120849	+	0	0	0	31
chr1	1120882	+	0	0	0	30
chr1	1133025	+	9	0	1	1
chr1	1133029	+	9	0	1	0
chr1	1133033	+	9	0	1	0
chr1	1133043	+	9	0	1	0
chr1	1133080	+	19	0	6	1
chr1	1133086	+	19	0	6	1
chr1	1133098	+	19	0	6	1
chr1	1133104	+	17	0	6	0
chr1	1133571	+	0	0	0	13
chr1	1133594	+	0	0	0	13
chr1	1135841	+	0	0	0	22
chr1	1135850	+	0	0	0	22
chr1	1135859	+	0	0	0	22
chr1	1136401	+	0	0	0	39
chr1	1136421	+	0	0	0	38
chr1	1136430	+	0	0	0	34
chr1	1136457	+	0	12	2	2
chr1	1136472	+	0	12	2	2
chr1	1136481	+	0	12	2	2
chr1	1136490	+	0	12	2	0
chr1	1136734	+	0	47	4	0
chr1	1136741	+	0	47	4	0
chr1	1136743	+	0	47	4	0
chr1	1136746	+	0	47	4	0
chr1	1136750	+	0	47	4	0
chr1	1136762	+	0	47	4	0
chr1	1136771	+	0	51	4	0
chr1	1136779	+	0	52	4	0
chr1	1136781	+	0	52	4	0
chr1	1136795	+	0	51	4	0
chr1	1136797	+	0	52	4	0
chr1	1136799	+	0	52	4	0
chr1	1136804	+	0	40	4	0
chr1	1136829	+	0	61	5	0
chr1	1136838	+	0	61	5	0
chr1	1136849	+	0	61	5	0
chr1	1136854	+	0	61	5	0
chr1	1136857	+	0	61	5	0
chr1	1136861	+	0	61	5	0
chr1	1136863	+	0	51	5	0
chr1	1136896	+	0	23	0	0
chr1	1136900	+	0	23	0	0
chr1	1136906	+	0	23	0	0
chr1	1136908	+	0	23	0	0
chr1	1136914	+	0	23	0	0
chr1	1136920	+	0	23	0	0
chr1	1136922	+	0	23	0	0
chr1	1136925	+	0	20	0	0
chr1	1137080	+	0	46	1	4
chr1	1137099	+	0	46	1	4
chr1	1137101	+	0	46	1	4
chr1	1137113	+	0	46	1	0
chr1	1138843	+	0	0	0	25
chr1	1138852	+	0	0	0	26
chr1	1139134	+	0	0	0	32
chr1	1139149	+	0	0	0	32
chr1	1139162	+	0	0	0	30
chr1	1139538	+	10	3	5	0
chr1	1139541	+	10	3	5	0
chr1	1139555	+	10	3	5	0
chr1	1139564	+	10	3	5	0
chr1	1139675	+	0	0	0	15
chr1	1139689	+	0	0	0	15
chr1	1139755	+	0	0	0	36
chr1	1140664	+	0	0	0	18
chr1	1140680	+	0	0	0	17
chr1	1140692	+	0	0	0	17
chr1	1141559	+	0	0	0	13
chr1	1141589	+	0	0	0	13
chr1	1141617	+	0	0	0	55
chr1	1141628	+	0	0	0	55
chr1	1141637	+	0	0	0	55
chr1	1141800	+	2	32	3	0
chr1	1141809	+	2	32	3	0
chr1	1141811	+	2	32	3	0
chr1	1141813	+	2	32	3	0
chr1	1141817	+	2	32	3	0
chr1	1141823	+	2	32	3	0
chr1	1142016	+	0	0	0	80
chr1	1142032	+	0	0	0	80
chr1	1142532	+	0	0	0	34
chr1	1143688	+	0	0	0	61
chr1	1143710	+	0	0	0	61
chr1	1143751	+	0	0	0	56
chr1	1143759	+	0	0	0	56
chr1	1143781	+	0	0	0	46
chr1	1144601	+	6	19	10	4
chr1	1144626	+	6	19	10	4
chr1	1144628	+	6	19	10	3
chr1	1144633	+	6	19	10	0
chr1	1146709	+	0	0	0	36
chr1	1146713	+	0	0	0	36
chr1	1146723	+	0	0	0	36
chr1	1146791	+	0	0	0	46
chr1	1146804	+	0	0	0	46
chr1	1146816	+	0	0	0	46
chr1	1146888	+	0	0	0	32
chr1	1146903	+	0	0	0	32
chr1	1146913	+	0	0	0	33
chr1	1146990	+	0	0	0	17
chr1	1147342	+	0	0	0	25
chr1	1147407	+	0	0	0	10
chr1	1147434	+	0	0	0	10
chr1	1147485	+	0	0	0	20
chr1	1148126	+	0	0	0	14
chr1	1148278	+	0	0	0	20
chr1	1148297	+	0	0	0	20
chr1	1148304	+	0	0	0	20
chr1	1148350	+	0	0	0	27
chr1	1148354	+	0	0	0	28
chr1	1148363	+	0	0	0	28
chr1	1148413	+	0	0	0	24
chr1	1148419	+	0	0	0	24
chr1	1148442	+	0	0	0	24
chr1	1149104	+	0	23	8	0
chr1	1149109	+	0	23	8	0
chr1	1149113	+	0	23	8	0
chr1	1149117	+	0	23	8	0
chr1	1149125	+	0	23	8	0
chr1	1149138	+	0	12	7	0
chr1	1149179	+	0	10	6	4
chr1	1149182	+	0	10	6	2
chr1	1149192	+	0	10	6	4
chr1	1149211	+	0	10	6	0
chr1	1152718	+	25	1	6	0
chr1	1152725	+	25	1	6	0
chr1	1152727	+	25	1	6	0
chr1	1152743	+	24	1	6	0
chr1	1152746	+	25	1	6	0
chr1	1153262	+	0	0	0	27
chr1	1153280	+	0	0	0	27
chr1	1154981	+	0	0	0	38
chr1	1154988	+	0	0	0	38
chr1	1155015	+	0	0	0	36
chr1	1155237	+	10	0	0	0
chr1	1155249	+	10	0	0	0
chr1	1155252	+	10	0	0	0
chr1	1155254	+	10	0	0	0
chr1	1155773	+	31	0	12	1
chr1	1155781	+	31	0	12	1
chr1	1155783	+	31	0	12	0
chr1	1155793	+	31	0	12	1
chr1	1156220	+	0	0	0	28
chr1	1156228	+	0	0	0	28
chr1	1156246	+	0	0	0	28
chr1	1156275	+	0	0	0	21
chr1	1156288	+	0	0	0	20
chr1	1156293	+	0	0	0	21
chr1	1157522	+	24	0	9	0
chr1	1157529	+	24	0	9	0
chr1	1157532	+	24	0	9	0
chr1	1157541	+	24	0	9	0
chr1	1157551	+	23	0	9	0
chr1	1159088	+	0	0	0	12
chr1	1159106	+	0	0	0	12
chr1	1159110	+	0	0	0	12
chr1	1159520	+	1	0	0	43
chr1	1159527	+	1	0	0	43
chr1	1160987	+	0	0	0	43
chr1	1162067	+	0	0	0	39
chr1	1162156	+	0	0	0	26
chr1	1162171	+	0	0	0	26
chr1	1162176	+	0	0	0	26
chr1	1162962	+	0	0	0	16
chr1	1162990	+	0	0	0	16
chr1	1162996	+	0	0	0	16
chr1	1163520	+	0	0	0	16
chr1	1163523	+	0	0	0	16
chr1	1163546	+	0	0	0	16
chr1	1163629	+	0	0	0	41
chr1	1163632	+	0	0	0	41
chr1	1163654	+	0	0	0	40
